carat,cut,color,clarity,depth,table,x,y,z,price
0.4,Very Good,G,SI1,62.9,57,4.69,4.72,2.96,699
0.31,Premium,H,SI1,62.8,58,4.32,4.28,2.7,558
1.02,Ideal,J,VS2,60.7,57,6.5,6.54,3.96,4397
0.41,Premium,E,SI1,58.8,62,4.87,4.85,2.86,852
0.29,Ideal,H,IF,62.1,55,4.26,4.29,2.65,607
1.01,Very Good,D,SI1,61.1,58,6.46,6.51,3.96,5619
0.98,Very Good,E,SI2,61.1,60,6.31,6.36,3.87,3895
1.06,Very Good,H,SI1,59.3,59,6.66,6.7,3.96,5664
1.55,Ideal,E,VVS2,62.5,55,7.38,7.4,4.62,18188
0.72,Ideal,H,VS1,61.9,56,5.78,5.73,3.56,2608
0.71,Ideal,G,VS2,61.8,56,5.68,5.72,3.52,3299
0.31,Premium,F,IF,60.8,59,4.39,4.36,2.66,1122
1.24,Very Good,J,SI2,60.4,61,6.85,6.92,4.16,4737
0.35,Good,H,VS2,63.7,57,4.48,4.53,2.87,552
0.42,Very Good,G,VVS2,58.5,63,4.9,4.88,2.86,1181
0.32,Ideal,G,VVS2,61.7,57,4.44,4.41,2.73,936
1.05,Good,H,SI1,59.2,60,6.59,6.62,3.91,4845
1.36,Very Good,J,SI2,62.6,58,7,7.12,4.42,5215
0.3,Ideal,H,IF,62.1,55,4.3,4.27,2.66,1013
0.95,Premium,F,SI2,58.4,57,6.49,6.41,3.77,2867
0.41,Ideal,D,VS1,61,57,4.82,4.78,2.93,1230
0.3,Ideal,G,VS1,62.6,57,4.29,4.27,2.68,776
0.72,Ideal,D,SI1,61.6,55,5.75,5.8,3.56,2731
0.6,Premium,E,SI1,61.9,58,5.39,5.43,3.35,1738
0.74,Premium,E,SI2,62.6,58,5.77,5.73,3.6,2617
0.42,Premium,H,SI1,60.5,58,4.85,4.83,2.93,1008
0.31,Ideal,E,VVS1,61.7,55,4.38,4.4,2.71,1105
0.31,Premium,J,SI1,60.9,60,4.36,4.38,2.66,363
0.54,Ideal,D,SI1,60.7,56,5.3,5.27,3.21,1786
1.02,Premium,G,VS1,61,58,6.55,6.49,3.98,6683
1.36,Very Good,J,SI1,62,59,7.01,7.06,4.36,5723
0.9,Good,D,SI1,61.9,64,6.09,6,3.74,3505
0.38,Ideal,E,VS1,61.9,55.2,4.62,4.65,2.87,979
1.02,Premium,D,VVS2,61.4,58,6.43,6.46,3.96,10580
1.11,Ideal,F,VVS1,61.9,57,6.62,6.66,4.11,10412
1.13,Ideal,H,SI1,61.9,60,6.63,6.65,4.11,5911
0.77,Premium,J,VS2,62.1,62,5.87,5.82,3.63,1940
1,Premium,I,SI2,61.6,59,6.34,6.41,3.93,3712
0.3,Ideal,E,VVS2,61,56,4.33,4.39,2.66,812
0.72,Very Good,I,VS2,63.9,58,5.65,5.68,3.62,2337
1.37,Ideal,G,VVS1,62.6,55,7.07,7.12,4.44,12342
0.41,Ideal,F,VS1,62,56,4.77,4.81,2.97,1007
0.3,Ideal,E,VS2,62.6,56,4.29,4.34,2.7,658
0.82,Ideal,F,SI1,62.6,56,5.95,5.99,3.74,3251
0.9,Ideal,F,I1,61.8,57,6.13,6.2,3.81,2611
1.73,Premium,G,VS2,61.6,58,7.74,7.71,4.76,16960
0.9,Very Good,G,SI1,63.4,54,6.11,6.16,3.89,3615
0.31,Ideal,H,VS2,61.5,54,4.35,4.4,2.69,518
0.23,Good,G,VVS1,56.2,60,4.14,4.19,2.34,395
1.55,Ideal,F,VS2,62.6,57,7.35,7.39,4.61,14185
0.91,Very Good,G,SI2,60.4,61,6.21,6.28,3.77,3435
0.32,Ideal,D,VS2,61.9,57,4.39,4.37,2.71,972
1.52,Very Good,G,VS2,61.9,56,7.28,7.39,4.54,13161
1.02,Ideal,I,SI2,62.7,57,6.43,6.4,4.02,3913
0.52,Ideal,E,VS2,62.2,56,5.11,5.15,3.19,1689
0.39,Ideal,H,VS2,62,54.4,4.67,4.72,2.91,670
0.61,Good,I,VS2,63.4,55,5.42,5.46,3.45,1303
0.57,Very Good,F,VVS2,62.6,58,5.28,5.3,3.31,2290
2,Premium,G,SI2,60.4,61,8.21,8.12,4.93,17136
0.34,Premium,G,IF,60.5,58,4.47,4.52,2.72,879
1.01,Very Good,F,VVS1,62.8,58,6.35,6.39,4,9243
1.01,Very Good,F,SI1,63.5,59,6.39,6.3,4.03,4846
0.3,Ideal,H,VVS1,62.2,57,4.28,4.31,2.67,665
0.64,Ideal,H,IF,60.5,57,5.58,5.62,3.39,2420
0.3,Ideal,E,VS2,61.5,55,4.31,4.28,2.64,844
0.9,Fair,F,VS2,64.7,54,6.09,6.03,3.92,3931
0.54,Premium,G,SI2,61.4,59,5.21,5.24,3.21,1090
0.7,Premium,F,SI2,62,58,5.7,5.64,3.52,1890
0.54,Ideal,I,IF,62.5,55,5.21,5.26,3.27,1763
1.21,Premium,J,VS2,59.9,59,6.92,6.86,4.13,4841
0.91,Premium,E,SI2,61.6,60,6.14,6.1,3.77,3743
0.5,Very Good,D,VS2,63.8,56,5.05,5.08,3.23,1580
0.72,Ideal,F,SI2,62,57,5.72,5.76,3.56,2359
0.77,Ideal,E,VS1,62,56,5.87,5.9,3.65,3697
0.35,Ideal,D,VS2,61.5,56,4.55,4.53,2.79,1063
0.54,Premium,D,VS2,60.9,58,5.27,5.31,3.22,1892
0.53,Ideal,H,VS2,62.5,56,5.15,5.19,3.23,1314
1,Ideal,E,SI1,62.7,57,6.39,6.49,4.04,5622
0.32,Very Good,H,SI1,63.1,55,4.37,4.34,2.75,576
0.7,Good,I,I1,63.9,62,5.62,5.57,3.58,1111
1.05,Ideal,G,VVS2,61.4,56,6.54,6.59,4.03,9555
0.41,Good,H,VS2,64.1,57,4.72,4.64,3,917
0.52,Ideal,E,SI1,60.8,55,5.2,5.24,3.18,1737
0.3,Ideal,J,VVS2,62,54,4.3,4.34,2.68,413
0.5,Very Good,D,VS2,62.2,60,5.15,5.05,3.17,1378
1.53,Premium,H,VS2,59.3,59,7.53,7.59,4.48,10224
0.32,Premium,G,VS1,61.8,60,4.36,4.35,2.69,828
0.71,Very Good,G,VS1,63.5,55,5.66,5.64,3.59,2803
0.5,Very Good,E,VS2,61.5,56,5.07,5.11,3.13,1624
1,Fair,H,VS2,64.8,55,6.35,6.28,4.09,3819
2,Premium,H,SI1,59.8,60,8.04,8.01,4.8,14126
1.26,Ideal,I,SI2,59.6,57,7.01,7.04,4.19,4620
0.23,Very Good,E,VS2,62.4,60,3.9,3.92,2.44,400
0.75,Good,G,SI2,63.9,62,5.66,5.61,3.6,2115
0.33,Very Good,E,IF,61.8,55,4.47,4.52,2.78,957
0.31,Ideal,H,VS2,62.2,55,4.36,4.39,2.72,489
0.38,Ideal,F,VVS1,61.9,54,4.7,4.67,2.9,1257
0.4,Premium,G,IF,59.8,58,4.85,4.79,2.88,1397
1.03,Ideal,D,SI1,61,57,6.48,6.53,3.97,5804
1.01,Premium,H,IF,62.1,59,6.47,6.41,4,6702
0.35,Ideal,E,VS2,61.9,54,4.53,4.58,2.82,923
0.74,Very Good,E,SI1,63.5,56,5.74,5.79,3.66,2803
1.01,Very Good,F,VS1,62.8,58,6.32,6.39,3.99,6999
0.92,Ideal,J,SI1,62.3,56,6.24,6.29,3.9,3170
0.93,Very Good,J,VS2,63.3,61,6.19,6.14,3.9,3208
1.01,Premium,H,SI2,60.9,59,6.42,6.35,3.89,3394
0.31,Ideal,F,VS2,61.9,57,4.32,4.34,2.68,583
0.3,Very Good,I,VS1,61.8,63,4.29,4.26,2.64,567
0.37,Premium,D,VS1,61.9,58,4.62,4.56,2.84,1006
1.01,Premium,G,VS1,60.2,59,6.58,6.51,3.94,6618
0.34,Very Good,H,VVS1,62.9,57,4.44,4.47,2.8,775
0.37,Premium,H,VS1,60.9,60,4.6,4.63,2.81,649
0.53,Ideal,F,SI1,62.9,57,5.18,5.15,3.25,1363
1.08,Ideal,H,SI2,59.3,57,6.71,6.74,3.99,4455
1,Ideal,J,VS1,61.1,57,6.43,6.48,3.95,4466
0.3,Very Good,G,SI1,58.8,60,4.35,4.39,2.57,447
0.35,Ideal,G,IF,60.2,57,4.6,4.64,2.78,959
0.72,Premium,D,SI1,61.4,59,5.79,5.71,3.53,2903
0.9,Very Good,I,VS2,62.1,61,6.08,6.12,3.79,3535
0.27,Very Good,H,VVS2,61.2,58,4.16,4.2,2.56,445
0.33,Premium,G,SI2,62.6,58,4.42,4.4,2.76,557
1.07,Ideal,E,VVS2,61.7,57,6.55,6.61,4.06,10104
0.32,Premium,E,SI1,61.9,59,4.39,4.36,2.71,720
1.14,Premium,D,SI2,62.6,58,6.64,6.58,4.14,4520
0.34,Ideal,E,SI2,62.4,57,4.47,4.5,2.8,477
0.57,Very Good,F,VVS2,60.7,58,5.32,5.35,3.24,2351
0.53,Ideal,G,VVS1,61.8,56,5.19,5.24,3.22,1956
1.14,Very Good,J,SI2,62.4,57,6.66,6.7,4.17,4470
1.5,Good,H,SI1,64.3,60,7.14,7.23,4.62,9768
0.52,Ideal,D,VS1,62.2,56,5.16,5.13,3.2,2296
0.56,Very Good,D,VS1,60.8,60,5.32,5.34,3.24,2188
0.8,Very Good,F,VS1,63.8,55,5.84,5.89,3.74,3603
0.42,Ideal,I,VVS1,62.7,55,4.77,4.8,3,884
0.25,Ideal,G,IF,61.7,56,4.04,4.1,2.51,624
1.24,Premium,G,SI2,60,60,6.94,6.88,4.15,3896
0.7,Premium,G,VS1,61,59,5.68,5.77,3.49,2512
0.38,Ideal,J,VS2,62.1,54,4.65,4.69,2.9,532
0.31,Premium,G,VVS1,59.5,60,4.39,4.41,2.62,816
0.3,Good,G,VVS2,63.8,56,4.27,4.29,2.73,684
0.41,Very Good,E,VVS2,63.8,58,4.67,4.7,2.99,1019
0.3,Ideal,F,VVS1,61.8,57,4.3,4.34,2.67,814
0.32,Premium,G,VVS2,62.3,58,4.38,4.35,2.72,936
0.32,Ideal,H,IF,62.6,54,4.38,4.4,2.75,814
1,Premium,D,SI1,61.4,58,6.37,6.43,3.93,5775
0.28,Very Good,F,VS1,61,59,4.23,4.29,2.6,487
1.01,Ideal,H,SI1,62.7,56,6.37,6.42,4.01,5457
1.01,Very Good,G,SI1,63,57,6.28,6.35,3.98,4890
0.49,Good,F,VS1,59.2,60.9,5.08,5.18,3.04,1294
1.01,Premium,H,VS2,62.9,60,6.33,6.22,3.95,4559
0.5,Good,E,SI2,58.3,58,5.23,5.2,3.04,1101
0.9,Good,F,SI1,62.8,64,6.18,5.99,3.82,3659
0.71,Ideal,D,SI2,61.5,55,5.72,5.8,3.54,2416
0.42,Very Good,E,SI1,62.3,58,4.76,4.81,2.98,773
0.7,Ideal,D,SI1,62,54,5.73,5.76,3.56,2726
0.7,Very Good,D,SI1,62.9,63,5.64,5.59,3.53,2475
0.51,Premium,E,SI2,60.3,56,5.22,5.19,3.14,1205
0.23,Very Good,D,SI2,63.5,57,3.87,3.85,2.45,449
0.53,Ideal,G,VVS2,62.2,54,5.22,5.17,3.23,2051
0.31,Ideal,D,VS2,61.8,57,4.38,4.36,2.7,942
0.7,Ideal,H,VS2,61.2,57,5.73,5.77,3.52,3145
0.35,Good,D,SI1,63.3,56,4.5,4.53,2.86,601
1.03,Ideal,J,VS2,61.6,57,6.52,6.47,4,4283
1.2,Very Good,J,VS1,63.1,59,6.75,6.65,4.23,5376
0.32,Premium,D,VS2,62.9,59,4.39,4.36,2.75,842
0.7,Ideal,F,SI1,61.5,57,5.67,5.74,3.51,2528
0.7,Ideal,G,VS1,61.2,57,5.7,5.74,3.5,3140
0.9,Good,D,SI2,63.8,58,6.13,6.09,3.9,3740
0.41,Ideal,I,VVS2,62.3,56,4.73,4.77,2.96,827
0.37,Premium,F,SI1,61.6,59,4.62,4.67,2.86,616
0.34,Ideal,E,SI1,60.7,56,4.51,4.55,2.75,596
1.01,Good,E,SI1,63.4,60,6.3,6.34,4.01,5132
2.12,Premium,G,SI2,62.6,59,8.18,8.12,5.1,18164
0.31,Ideal,I,VS1,61.7,54.6,4.38,4.39,2.71,502
0.91,Fair,I,SI2,65,58,6.05,6.02,3.92,2129
0.31,Ideal,E,VS2,61.4,54,4.4,4.33,2.68,872
0.96,Ideal,F,I1,60.7,55,6.37,6.41,3.88,2801
0.7,Fair,J,SI1,63,57,5.55,5.6,3.51,1723
1.54,Premium,I,VS1,61.6,58,7.39,7.42,4.56,10164
1.01,Good,D,SI2,57.6,62,6.56,6.66,3.81,4260
2,Good,H,VS2,57.3,59,8.27,8.24,4.73,14042
0.58,Ideal,G,VVS2,61.8,56,5.35,5.36,3.31,2133
0.5,Premium,D,SI1,61.4,59,5.12,5.08,3.13,1363
0.5,Ideal,G,VVS1,62.2,54,5.1,5.13,3.18,1883
0.72,Very Good,E,SI2,59.4,63,5.87,5.82,3.47,2125
0.79,Premium,D,SI1,61.4,59,5.96,5.89,3.64,3058
0.38,Ideal,F,VVS1,61.1,57,4.71,4.69,2.87,1160
0.3,Good,F,IF,58.8,61,4.35,4.39,2.57,796
0.31,Ideal,E,VS2,61.8,54,4.36,4.41,2.71,680
1.16,Premium,F,SI2,62.1,59,6.76,6.71,4.18,5164
1.5,Very Good,I,VS2,60.1,60,7.38,7.35,4.43,8974
1,Ideal,G,VS2,62.1,57,6.42,6.37,3.97,6612
1.3,Premium,F,VS2,60.4,59,7.12,7.06,4.28,10090
0.9,Premium,I,VS1,61.2,61,6.2,6.15,3.78,3484
0.41,Ideal,H,VS1,61.9,56,4.78,4.75,2.95,1061
0.3,Good,E,VS2,63.4,56,4.26,4.29,2.71,614
1.1,Very Good,I,SI2,60.5,59,6.65,6.71,4.04,4202
1.5,Very Good,I,VS2,60.8,58,7.36,7.42,4.49,9804
0.7,Ideal,H,VS1,61.7,57,5.66,5.7,3.5,3185
0.91,Premium,D,SI1,60.2,58,6.31,6.28,3.79,4816
1.76,Very Good,G,VVS2,61.1,59,7.81,7.9,4.8,17888
0.7,Ideal,G,VS1,62.6,56,5.65,5.7,3.55,2670
0.5,Very Good,E,SI2,59.9,57,5.12,5.16,3.08,1097
0.7,Good,D,VVS1,61,61,5.69,5.72,3.48,4407
1.59,Premium,J,SI1,62.5,60,7.42,7.46,4.65,7695
0.3,Premium,H,SI1,61.2,60,4.31,4.29,2.63,540
0.3,Good,D,SI1,63.1,56,4.24,4.28,2.69,515
1.52,Premium,J,SI1,61,59,7.41,7.35,4.5,6367
1.01,Ideal,G,VS1,62.4,56,6.44,6.39,4,6794
0.36,Ideal,H,SI1,61.4,56,4.56,4.59,2.81,684
1.1,Good,F,SI2,60.5,61,6.61,6.67,4.02,4674
0.3,Ideal,I,VVS1,61.8,54,4.32,4.35,2.68,540
0.81,Premium,F,SI1,60.3,59,5.98,6.05,3.63,3097
0.42,Very Good,H,SI1,63.2,58,4.79,4.77,3.02,898
0.81,Premium,G,SI2,59,57,6.14,6.1,3.61,2274
0.3,Ideal,H,VS2,61.7,56,4.32,4.34,2.67,491
0.7,Very Good,H,VS2,60,57,5.74,5.8,3.46,2335
0.43,Ideal,F,SI1,62.5,56,4.84,4.82,3.02,975
0.42,Ideal,E,SI1,62.1,55,4.81,4.79,2.98,953
0.4,Premium,F,VVS1,60.2,59,4.74,4.76,2.86,1263
0.4,Good,G,VS1,59.6,61,4.8,4.86,2.88,820
0.71,Premium,D,VVS1,59.2,59,5.88,5.84,3.47,4234
0.34,Premium,G,VS2,61.8,58,4.5,4.47,2.77,765
0.4,Ideal,G,VVS1,60.8,54,4.8,4.83,2.93,1097
1.2,Ideal,I,VS2,62.5,56,6.77,6.74,4.22,5634
0.24,Very Good,E,VVS1,61.7,58,3.95,3.99,2.45,485
1.01,Premium,H,VS2,61.2,59,6.45,6.47,3.95,4959
0.37,Premium,F,VS2,59.7,59,4.68,4.64,2.78,957
0.77,Ideal,D,SI2,62.1,56,5.83,5.89,3.64,2896
0.31,Very Good,F,SI2,63,58,4.34,4.36,2.74,408
3.11,Fair,J,I1,65.9,57,9.15,9.02,5.98,9823
0.41,Ideal,D,VVS2,61.1,56,4.78,4.81,2.93,1105
0.9,Premium,J,VVS2,62.5,61,6.15,6.08,3.82,3459
0.38,Ideal,H,IF,60,60,4.71,4.76,2.84,1064
0.37,Ideal,E,VVS1,61.5,56,4.64,4.59,2.84,1179
0.72,Premium,G,VS2,62.4,57,5.73,5.72,3.57,2441
0.28,Ideal,F,IF,62.6,53,4.18,4.19,2.62,787
0.51,Very Good,E,VS2,64.1,57,5.02,5.06,3.23,1549
0.74,Ideal,D,SI1,61.5,56,5.8,5.84,3.58,2987
1,Ideal,G,VVS2,61.2,56,6.47,6.5,3.97,8239
0.46,Ideal,H,SI1,61.7,55,4.99,5.02,3.09,807
0.4,Premium,E,SI1,62.2,58,4.74,4.71,2.94,945
1.48,Very Good,H,SI2,62.3,58,7.18,7.23,4.49,7244
1.73,Very Good,G,VS2,62.9,58,7.58,7.65,4.79,16807
0.5,Ideal,H,SI1,62,56,5.09,5.12,3.16,1178
0.97,Premium,F,SI1,59.9,59,6.39,6.36,3.82,4726
0.48,Good,F,SI1,59.3,64,5.13,5.1,3.03,994
1.01,Good,D,SI1,63.8,58,6.34,6.38,4.06,5443
0.37,Fair,D,IF,61.2,57,4.68,4.73,2.88,1440
0.5,Ideal,H,VVS1,61.4,57,5.08,5.11,3.12,1684
2.46,Premium,E,SI2,59.7,59,8.82,8.76,5.25,10470
0.52,Ideal,H,VS1,61.4,56,5.2,5.23,3.2,1408
0.3,Premium,E,SI1,62.7,60,4.28,4.24,2.67,675
0.32,Ideal,F,IF,61.3,57,4.4,4.44,2.71,929
0.47,Ideal,G,SI2,61.3,56,4.98,5.01,3.06,784
1.01,Very Good,D,SI2,62,59,6.36,6.4,3.96,4528
1.01,Premium,G,VS2,61.9,59,6.38,6.34,3.94,5864
1,Very Good,F,VS1,60.1,63,6.42,6.45,3.87,6910
0.72,Very Good,G,VS2,63.7,56.4,5.62,5.69,3.61,2776
0.56,Ideal,F,VVS2,61.9,56,5.32,5.28,3.28,2318
1.11,Ideal,H,SI2,62.6,56,6.58,6.65,4.14,4719
1.5,Premium,F,VS1,62.3,58,7.33,7.28,4.55,15291
1.5,Premium,H,VS2,62.4,59,7.32,7.29,4.56,11194
0.32,Ideal,G,VS2,61.6,54,4.4,4.43,2.72,560
1.47,Ideal,I,VS2,62.3,57,7.24,7.3,4.53,7284
1.24,Ideal,E,VS2,62,57,6.87,6.9,4.27,9240
0.32,Very Good,E,VS1,61.6,56,4.4,4.46,2.73,618
0.3,Ideal,G,VVS1,62.6,54,4.32,4.31,2.7,1013
1.2,Premium,H,SI2,59.8,58,6.92,6.83,4.11,4032
1,Premium,G,IF,61.4,59,6.47,6.39,3.95,7822
1.52,Premium,H,VS2,61.1,61,7.4,7.36,4.51,8825
1,Good,J,VS2,57.6,58,6.59,6.56,3.79,3422
1.52,Very Good,G,VS2,63.3,57,7.32,7.27,4.62,11338
0.7,Very Good,D,VS1,62.8,58,5.65,5.68,3.56,3375
0.91,Ideal,F,SI2,62,57,6.15,6.23,3.84,4642
1,Premium,H,VS2,60.7,60,6.55,6.49,3.96,4930
0.32,Ideal,E,VVS1,61.7,55,4.38,4.41,2.71,879
1.54,Premium,G,VS2,61.8,58,7.43,7.39,4.58,13120
1.07,Premium,E,SI2,59.7,58,6.66,6.68,3.98,4943
1.28,Ideal,J,SI1,61.2,57,7.02,6.96,4.28,4967
1.52,Fair,J,SI2,65.8,57,7.18,7.11,4.7,5916
0.27,Very Good,G,VVS2,62,56,4.14,4.17,2.57,504
0.42,Ideal,E,VVS1,59.7,56,4.91,4.88,2.92,1369
1.62,Very Good,H,VS2,59.6,59,7.59,7.67,4.55,11427
0.32,Ideal,F,VS2,62.5,56,4.36,4.38,2.73,645
0.72,Premium,E,VS2,62.5,59,5.73,5.7,3.57,3024
2.01,Premium,I,VS2,60.5,60,8.15,8.17,4.94,16626
0.31,Very Good,D,SI1,60.2,56,4.37,4.4,2.64,571
0.44,Ideal,D,SI1,62.4,57,4.86,4.89,3.04,883
0.51,Very Good,D,VS2,63.1,58,5.13,5.08,3.22,1793
0.5,Ideal,E,VS2,61,56,5.17,5.12,3.14,1629
0.23,Very Good,F,VVS2,60.4,61,3.92,3.96,2.38,465
1.01,Ideal,D,VS2,62.1,58,6.4,6.42,3.98,8119
1.13,Very Good,I,VS2,61.6,57,6.73,6.78,4.16,4348
2.11,Very Good,I,SI2,63.8,54,8.13,8.19,5.21,12937
0.33,Ideal,E,SI2,62.2,54,4.44,4.46,2.77,427
1.71,Ideal,I,VVS2,61.9,57,7.62,7.67,4.73,13660
0.62,Ideal,G,VS1,61.8,57,5.47,5.5,3.39,2141
1.23,Ideal,G,VVS1,59.5,57,7,6.98,4.16,11469
0.33,Ideal,E,VVS2,62.1,54,4.45,4.47,2.77,840
1.5,Very Good,F,SI1,62.8,56,7.26,7.33,4.58,9904
0.51,Good,E,SI1,63.6,58,5,4.97,3.17,1434
1.02,Good,G,SI1,63.6,58,6.39,6.34,4.05,5055
0.41,Ideal,D,VS2,61.9,56,4.8,4.77,2.96,1076
0.9,Premium,E,SI2,61.7,57,6.23,6.21,3.84,4133
0.91,Premium,J,VS2,61.6,58,6.28,6.23,3.85,3058
0.33,Very Good,G,VVS1,61.4,60,4.39,4.44,2.71,868
0.27,Very Good,G,VVS1,60.1,58,4.21,4.23,2.53,566
1,Premium,H,SI2,60.2,61,6.48,6.44,3.89,3920
0.34,Ideal,E,VS2,62.6,57,4.47,4.45,2.79,956
0.31,Ideal,H,VVS2,62.2,55,4.36,4.35,2.71,802
1.13,Good,F,SI2,64,58,6.52,6.58,4.19,3952
0.4,Ideal,H,VVS2,62.2,56,4.7,4.75,2.94,877
0.31,Ideal,F,IF,62.1,56,4.36,4.33,2.7,1046
0.71,Very Good,F,VS1,62.1,53,5.7,5.77,3.56,3013
0.79,Very Good,I,SI1,61.8,60,5.92,5.96,3.67,2296
0.91,Very Good,E,SI2,63.4,58,6.15,6.09,3.88,3379
1.01,Very Good,F,SI2,62.3,59,6.31,6.37,3.95,4384
1.09,Premium,D,SI2,61.3,58,6.65,6.62,4.07,5042
0.36,Ideal,E,VS2,61.5,56.2,4.56,4.6,2.82,801
0.3,Ideal,G,SI1,62.2,57,4.26,4.29,2.66,477
0.46,Ideal,J,VS1,62.6,53.9,4.92,4.95,3.09,851
0.4,Ideal,F,VVS1,60.7,56,4.77,4.79,2.9,1263
0.33,Premium,I,VVS2,61.4,58,4.45,4.48,2.74,579
0.73,Premium,G,VS1,61.5,58,5.79,5.75,3.55,2770
1.05,Good,F,SI1,57.9,62,6.68,6.73,3.88,4729
0.93,Premium,G,VS1,62.1,59,6.21,6.16,3.84,4793
1.07,Premium,D,SI2,62.4,61,6.51,6.48,4.05,4949
1.17,Very Good,J,I1,60.2,61,6.83,6.9,4.13,2774
0.39,Ideal,I,VS2,62.9,57,4.68,4.64,2.93,834
0.31,Premium,G,VVS1,60.5,60,4.4,4.33,2.64,1046
0.48,Very Good,D,IF,60.6,55,5.08,5.12,3.09,2677
1.12,Very Good,D,SI2,61.2,60,6.63,6.67,4.07,5233
2,Very Good,J,SI2,62.6,57,7.95,7.99,4.99,12342
1.01,Fair,E,SI2,57.1,59,6.65,6.69,3.81,4600
0.8,Ideal,E,VVS2,61.4,57,5.98,5.94,3.66,4493
0.6,Premium,F,VVS2,62.4,56,5.44,5.39,3.38,2316
1.31,Very Good,I,SI2,60.9,58,7.03,7.07,4.29,5652
1.02,Ideal,F,VS1,61,56,6.54,6.5,3.98,7654
0.32,Ideal,D,VS2,62.7,57,4.44,4.4,2.77,972
0.53,Ideal,E,SI1,62.1,53,5.2,5.23,3.24,1408
0.24,Very Good,E,VS2,64.1,59,3.88,3.92,2.5,362
1.53,Premium,H,SI1,59.5,59,7.53,7.46,4.46,10398
0.24,Very Good,D,SI1,63.1,55,3.95,4.01,2.51,475
0.31,Premium,H,IF,61.7,58,4.33,4.36,2.68,816
0.52,Very Good,F,VS1,63.2,57,5.09,5.1,3.22,1748
2,Premium,E,SI2,62.2,56,8.14,8.06,5.04,17760
1.08,Ideal,H,SI1,62.2,57,6.56,6.6,4.09,4333
1.21,Ideal,D,SI2,62,57,6.81,6.83,4.23,6190
0.41,Ideal,E,VS1,62.3,57,4.77,4.74,2.96,1153
0.42,Very Good,D,SI1,63,59,4.77,4.79,3.01,735
1.01,Ideal,J,SI1,60.5,56,6.49,6.53,3.94,3599
0.49,Very Good,D,SI1,58.6,60,5.14,5.2,3.03,1174
1.03,Ideal,F,SI2,61.6,55,6.49,6.46,3.99,4769
1.21,Premium,G,VVS2,59.6,60,6.91,6.89,4.11,9541
1.54,Ideal,G,SI1,61.5,55,7.4,7.45,4.57,11333
0.38,Ideal,F,VVS2,62.7,56,4.61,4.64,2.9,1033
1.06,Ideal,I,SI2,61.8,57,6.57,6.6,4.07,4270
0.39,Premium,E,VS1,58.8,59,4.76,4.73,2.79,1097
0.6,Premium,D,SI2,61.3,61,5.46,5.4,3.33,1428
0.32,Ideal,G,IF,61.5,55,4.4,4.42,2.71,905
0.32,Premium,H,VVS1,61.4,58,4.42,4.37,2.7,936
0.4,Good,D,VS1,56.3,59,4.94,4.97,2.79,1254
1.04,Ideal,H,SI1,59.7,60,6.61,6.59,3.94,4812
0.38,Ideal,E,VS2,61.7,54,4.66,4.68,2.88,1038
0.56,Premium,I,VVS1,60.6,59,5.29,5.33,3.22,1622
0.35,Ideal,H,VVS1,61.7,56,4.53,4.55,2.8,798
0.3,Very Good,F,IF,62.6,55,4.3,4.32,2.7,886
1.7,Premium,E,SI1,60.1,58,7.78,7.74,4.66,15804
0.32,Premium,D,SI1,62.2,60,4.37,4.34,2.71,706
2.08,Ideal,I,SI2,62,56,8.21,8.1,5.06,11886
1.14,Premium,F,SI1,59.6,58,6.78,6.8,4.05,5925
0.77,Ideal,I,SI2,61.6,57,5.87,5.92,3.63,2425
0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,2015
0.42,Ideal,E,VVS2,61.3,56,4.81,4.85,2.96,1216
1.01,Premium,E,SI2,60.8,58,6.49,6.46,3.94,4089
0.3,Ideal,D,VS2,61.3,57,4.36,4.32,2.66,911
0.3,Very Good,G,SI1,60.1,62,4.35,4.37,2.62,447
0.72,Premium,E,VS2,60.4,59,5.74,5.78,3.48,2626
0.83,Ideal,F,SI1,61.7,57,6.04,6.08,3.74,3500
1.01,Very Good,I,SI2,61.4,59,6.42,6.45,3.95,3833
1.24,Ideal,F,VS2,61.6,54,6.95,6.91,4.27,9569
0.34,Ideal,H,SI1,60.7,56,4.58,4.52,2.76,628
0.7,Ideal,I,VS1,62.1,57,5.69,5.71,3.54,2398
0.73,Ideal,D,SI1,61.9,56,5.8,5.77,3.58,3189
0.4,Very Good,E,SI2,63.1,57,4.72,4.7,2.97,798
0.41,Ideal,F,VVS1,62.3,55,4.74,4.79,2.97,1295
0.43,Ideal,F,SI2,61.6,55,4.87,4.9,3.01,698
0.9,Premium,E,SI1,60.3,60,6.27,6.2,3.76,3917
0.55,Very Good,E,VS2,61.6,60,5.23,5.27,3.23,1719
0.32,Very Good,F,SI2,62.6,56,4.37,4.41,2.75,421
0.7,Very Good,D,VS2,59.7,59,5.82,5.78,3.46,2999
1.19,Ideal,F,VS2,62,57,6.78,6.76,4.2,8415
0.61,Very Good,H,VS1,60.1,56,5.55,5.59,3.35,2123
0.3,Premium,D,SI2,62.9,58,4.29,4.26,2.69,574
0.3,Premium,J,VS2,61.6,61,4.33,4.28,2.65,473
0.8,Ideal,F,VS1,61.2,56,6.01,5.98,3.67,3793
0.38,Ideal,D,VVS2,61.5,57,4.63,4.67,2.86,1200
0.32,Good,D,SI1,63.2,54,4.36,4.38,2.76,589
