carat,cut,color,clarity,depth,table,x,y,z,price
1.24,Very Good,I,VS2,62.7,55,6.82,6.87,4.29,5836
0.56,Very Good,D,SI1,63,58,5.21,5.24,3.29,1746
0.91,Very Good,D,SI1,61.5,59,6.18,6.25,3.82,4239
0.26,Very Good,E,VVS2,63,58,4.08,4.11,2.58,597
0.39,Ideal,E,VVS2,61.7,56,4.73,4.75,2.92,1056
0.35,Ideal,D,VS2,61.8,55,4.56,4.53,2.81,1063
1.04,Premium,H,SI1,62.6,59,6.43,6.47,4.04,4890
1.35,Premium,G,SI2,58.4,59,7.32,7.28,4.26,6400
0.3,Premium,D,VS2,62,62,4.27,4.24,2.64,851
1.14,Premium,F,SI1,59.6,58,6.78,6.8,4.05,5925
0.27,Very Good,D,VVS2,62.3,57,4.13,4.15,2.58,622
1.2,Fair,F,I1,64.6,56,6.73,6.66,4.33,2809
0.6,Ideal,H,SI2,61.7,54,5.44,5.48,3.37,1250
0.5,Fair,I,VS1,66.9,56,4.85,4.81,3.23,969
0.31,Premium,G,VS1,61.2,60,4.3,4.33,2.64,625
0.3,Ideal,G,VS1,61.8,57,4.29,4.32,2.66,624
0.34,Ideal,G,VS2,61.9,55,4.53,4.49,2.79,765
0.58,Premium,G,SI2,61.2,59,5.4,5.36,3.29,1307
0.32,Ideal,I,VS2,63,55,4.39,4.34,2.75,576
1.16,Premium,F,SI2,62.4,59,6.72,6.64,4.17,5164
0.82,Very Good,G,IF,61.9,57,5.96,6,3.7,4844
0.38,Ideal,F,SI1,61.1,57,4.7,4.72,2.88,660
1.21,Very Good,I,SI2,59.9,58,6.91,6.94,4.15,4791
1.21,Ideal,J,VS2,62.1,57,6.81,6.82,4.23,5653
0.34,Ideal,G,VVS2,62.6,54,4.44,4.47,2.79,775
0.41,Ideal,I,VVS2,61.7,56,4.8,4.77,2.95,1061
0.76,Premium,E,SI1,60.4,58,5.92,5.94,3.58,2789
0.78,Ideal,F,VS2,62.3,56,5.91,5.88,3.67,3531
0.41,Ideal,J,VS1,62.2,55,4.76,4.79,2.97,604
1.66,Ideal,I,VS2,62.3,54,7.58,7.61,4.73,11156
0.63,Very Good,H,VVS1,62,57,5.47,5.5,3.4,2127
0.75,Premium,E,SI1,62.8,56,5.78,5.75,3.62,2698
0.31,Very Good,I,VVS2,62.5,55,4.33,4.36,2.71,551
0.3,Premium,F,SI1,60.9,60,4.33,4.37,2.65,500
0.3,Ideal,E,VVS1,61.2,58,4.28,4.31,2.63,838
0.57,Ideal,D,VS1,61.8,55,5.31,5.37,3.3,1982
0.51,Ideal,G,VVS1,61,57,5.17,5.16,3.15,2111
0.35,Very Good,H,SI1,63.1,58,4.51,4.46,2.83,630
1.61,Premium,F,SI1,60.2,58,7.61,7.65,4.59,10477
0.6,Ideal,E,VS1,61,56,5.44,5.47,3.33,2171
0.24,Very Good,E,VVS2,62.9,57,3.96,3.99,2.5,485
0.51,Very Good,F,VVS2,60.8,56,5.18,5.21,3.16,2054
0.31,Ideal,D,VS1,60.5,55,4.43,4.39,2.67,877
1.01,Premium,F,VS1,62.6,58,6.48,6.37,4.02,6176
0.9,Very Good,D,SI2,63,58,6.12,6.16,3.87,3534
0.38,Ideal,E,VS1,61.7,53,4.69,4.71,2.9,905
0.64,Ideal,G,VVS1,61.9,56,5.53,5.56,3.43,2766
1.21,Good,G,VS2,63.7,59,6.59,6.67,4.22,6906
1.01,Very Good,G,SI1,62.6,59,6.38,6.3,3.97,4916
1.74,Premium,I,SI1,58.7,60,7.9,7.84,4.62,11020
2.01,Fair,G,SI2,63.8,59,7.77,7.87,4.99,14799
0.35,Ideal,H,VVS1,62,53.9,4.5,4.53,2.8,743
0.75,Ideal,F,VS2,62.3,57,5.81,5.87,3.64,2933
0.37,Very Good,E,VS1,62.8,55,4.61,4.63,2.9,818
0.34,Very Good,H,VS2,63.3,56,4.45,4.39,2.8,689
0.44,Very Good,G,SI1,61.6,61,4.83,4.88,2.99,772
1.01,Ideal,D,SI1,62.4,54,6.52,6.38,4.03,5147
2,Premium,H,SI2,62.7,58,8.06,8.01,5.04,12168
1,Premium,H,SI1,61.2,62,6.36,6.32,3.88,4469
2.02,Very Good,I,SI2,63.3,59,7.93,8,5.04,11390
0.31,Good,H,VS1,63.1,58,4.26,4.3,2.7,544
0.31,Ideal,G,VS2,61.4,57,4.35,4.38,2.68,574
0.71,Very Good,F,VVS1,62.7,58,5.67,5.72,3.57,3626
1.08,Ideal,I,VS2,61.6,56,6.63,6.59,4.07,5000
0.3,Good,E,VS2,63.3,55,4.26,4.3,2.71,526
0.4,Very Good,H,IF,64,56,4.66,4.69,2.99,1044
1.2,Premium,I,VS2,62.6,58,6.77,6.72,4.22,5699
0.78,Premium,G,SI2,60.6,58,6.02,5.99,3.64,2486
1.5,Premium,F,VS2,61.6,58,7.37,7.31,4.52,14199
0.71,Very Good,D,SI1,59.4,59,5.78,5.81,3.44,2964
0.54,Premium,F,SI2,59.6,60,5.25,5.28,3.14,1154
0.33,Ideal,G,VVS2,61.5,56,4.45,4.49,2.75,752
0.93,Premium,H,SI1,61.8,59,6.23,6.27,3.86,3816
0.41,Ideal,D,SI1,62.3,55,4.79,4.77,2.98,1015
1.05,Very Good,I,VS2,63.2,59,6.47,6.44,4.08,4986
1.01,Ideal,E,VS1,60.4,59,6.52,6.5,3.93,7458
0.28,Good,F,VVS2,64.9,57,4.13,4.16,2.69,492
2.26,Ideal,H,SI2,62.2,56,8.38,8.35,5.2,17312
1.11,Premium,H,SI2,59.8,60,6.75,6.66,4.01,4538
1.03,Premium,E,VS2,60,59,6.6,6.54,3.94,6460
0.3,Good,D,VS2,64.1,57,4.25,4.21,2.71,608
0.3,Ideal,E,VS2,61.5,55,4.3,4.34,2.66,673
0.7,Ideal,I,VS1,62.2,57,5.69,5.66,3.53,2355
0.43,Very Good,G,VS1,59.3,58,4.97,5.02,2.96,998
1.09,Very Good,F,SI1,62.3,57,6.55,6.61,4.1,5570
0.33,Premium,G,VS2,61.1,59,4.47,4.43,2.72,743
0.33,Ideal,G,VVS1,62.3,55,4.42,4.44,2.76,810
0.24,Ideal,H,VVS1,61.5,55,3.99,4.02,2.46,504
0.41,Ideal,D,SI1,61.7,56,4.77,4.8,2.95,744
1.52,Ideal,I,VS2,61.3,56,7.44,7.41,4.55,9278
0.3,Ideal,F,IF,62.2,53,4.34,4.38,2.71,886
0.71,Very Good,E,SI2,62.2,58,5.68,5.73,3.55,2313
1.01,Premium,D,VS1,61.8,54,6.44,6.38,3.96,8201
0.43,Very Good,G,VS2,62.9,59,4.78,4.83,3.02,867
1,Ideal,E,SI1,62.8,54.2,6.32,6.4,4.01,5728
0.32,Premium,E,SI1,62.3,58,4.4,4.37,2.73,720
0.35,Premium,E,VVS1,61,58,4.56,4.52,2.77,1116
1,Ideal,G,VS1,62.5,54,6.4,6.44,4.01,7648
0.71,Ideal,F,VS2,61.6,56,5.74,5.77,3.54,3516
0.53,Ideal,E,VVS2,62.9,54,5.19,5.15,3.25,2271
0.41,Very Good,H,VS1,61.5,55,4.8,4.82,2.96,788
1.02,Very Good,G,SI2,63.1,60,6.41,6.34,4.02,4370
0.4,Premium,E,VS2,62.5,58,4.73,4.65,2.93,975
0.57,Ideal,F,SI2,62.2,53,5.34,5.4,3.34,1308
0.52,Ideal,H,VS2,61.8,56,5.19,5.16,3.2,1573
1.13,Fair,F,SI2,64.4,56,6.58,6.52,4.22,4176
0.43,Ideal,D,VS1,61.6,56,4.85,4.86,2.99,1207
2.27,Good,H,SI2,63.6,58,8.37,8.29,5.3,14249
0.43,Premium,E,SI2,62.7,55,4.87,4.83,3.04,919
0.73,Ideal,I,VS2,61.7,55,5.79,5.82,3.58,2453
0.37,Ideal,F,VS1,61.7,56,4.61,4.63,2.85,811
1.08,Ideal,G,VS2,61.8,55,6.57,6.63,4.08,6931
0.4,Very Good,G,SI1,61.6,59,4.66,4.72,2.89,702
0.8,Premium,F,SI1,62.7,58,5.91,5.93,3.71,2901
0.41,Premium,F,VVS1,61.8,59,4.77,4.74,2.94,1356
1.01,Very Good,G,SI2,63.7,57,6.3,6.35,4.03,4498
0.31,Ideal,G,VVS1,62.5,57,4.31,4.36,2.71,816
0.62,Premium,F,SI1,61.3,60,5.48,5.45,3.35,1633
0.4,Very Good,E,VS2,63.8,55,4.66,4.71,2.99,791
1.59,Premium,J,VS2,62.6,59,7.45,7.43,4.66,7953
0.5,Good,G,VVS1,60,62,5.12,5.18,3.09,1966
0.54,Ideal,E,VS1,62.6,55,5.2,5.22,3.26,1732
2.13,Fair,H,SI2,64.5,58,8.09,8.01,5.19,13370
0.33,Very Good,E,VVS1,61.6,53,4.46,4.5,2.76,848
0.31,Very Good,D,VS2,61.8,57,4.36,4.41,2.71,734
1.03,Ideal,F,VVS2,61.6,56,6.46,6.53,4,8701
1.05,Premium,J,SI2,60.9,60,6.59,6.51,3.99,3457
0.71,Very Good,J,VS1,62.4,58,5.67,5.7,3.55,2061
1.01,Ideal,D,SI2,61.3,54,6.47,6.52,3.99,4916
0.3,Ideal,I,SI1,60.4,59,4.33,4.35,2.62,439
1.5,Fair,H,I1,65.6,54,7.26,7.09,4.7,2964
0.44,Ideal,G,IF,61.3,55,4.91,4.95,3.02,1378
1.02,Ideal,F,VVS2,62.3,58,6.42,6.45,4.01,9598
0.9,Premium,F,VS2,62.3,58,6.16,6.14,3.83,4838
1.18,Ideal,D,I1,61.5,62,6.88,6.73,4.19,3886
1.02,Very Good,E,I1,60.4,62,6.47,6.52,3.92,3455
0.32,Ideal,H,VVS1,61.4,55,4.4,4.46,2.72,698
1.05,Ideal,E,VVS2,62.4,56,6.49,6.52,4.06,8982
2.4,Ideal,J,SI1,60.6,57,8.62,8.76,5.26,16274
2.05,Ideal,H,SI1,61.9,57,8.09,8.14,5.02,17006
4.13,Fair,H,I1,64.8,61,10,9.85,6.43,17329
0.59,Very Good,F,VS2,60.1,57,5.44,5.48,3.28,1813
1.02,Premium,F,SI1,62.3,58,6.38,6.46,4,5301
0.71,Ideal,D,SI1,61.3,57,5.74,5.78,3.53,2690
0.36,Good,G,SI1,63.3,56,4.5,4.53,2.86,537
2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,15766
0.33,Ideal,I,VVS2,62.4,56,4.43,4.41,2.76,743
0.5,Ideal,E,SI1,61.8,56,5.11,5.07,3.14,1617
0.3,Premium,F,VS2,61.6,58,4.31,4.29,2.65,776
2.03,Very Good,I,SI1,62.2,59,8.03,8.09,5.01,16693
0.42,Ideal,H,SI2,62,54,4.81,4.83,2.99,625
2.02,Very Good,H,SI1,63.4,60,7.96,8.04,5.07,17672
0.35,Very Good,E,SI1,60.7,59,4.52,4.57,2.76,614
1.11,Premium,F,SI1,60.4,58,6.68,6.66,4.03,4699
0.7,Premium,F,VVS2,62.2,58,5.72,5.66,3.54,2975
0.55,Ideal,J,VVS1,62.4,54,5.25,5.29,3.29,1238
0.76,Ideal,E,SI2,61.6,55,5.87,5.92,3.63,2680
0.42,Ideal,G,VS2,61.6,56,4.82,4.83,2.97,847
0.53,Ideal,I,VS2,62.3,57,5.15,5.18,3.22,1243
0.91,Ideal,I,VS1,62.5,55,6.25,6.2,3.89,3669
0.72,Very Good,D,VS1,64.1,57,5.68,5.71,3.65,3375
1.11,Very Good,D,VVS1,62.5,58,6.67,6.6,4.15,12200
0.71,Fair,G,SI1,65,58,5.57,5.53,3.61,2045
0.33,Ideal,I,VVS2,61,56,4.48,4.51,2.74,722
0.4,Premium,F,VS1,61.4,58,4.75,4.73,2.91,1050
0.46,Premium,G,VS1,62.8,57,4.92,4.83,3.06,1087
0.91,Good,J,VS1,64.2,60,6.01,5.95,3.84,3210
0.55,Ideal,G,SI1,61.9,57,5.23,5.27,3.25,1605
0.3,Ideal,G,VVS2,61.6,57,4.28,4.32,2.65,655
1.08,Premium,E,SI1,59.6,60,6.73,6.66,3.99,5908
0.3,Very Good,H,VS2,60.9,61,4.32,4.35,2.64,473
0.32,Ideal,G,VVS2,62.6,57,4.38,4.34,2.73,936
0.32,Very Good,D,SI1,63.5,55,4.35,4.31,2.75,756
0.71,Premium,E,VS2,62.5,60,5.7,5.66,3.55,2735
1.51,Premium,H,SI2,62.1,58,7.34,7.2,4.52,7340
0.51,Ideal,F,VS2,62.5,53,5.12,5.15,3.21,1431
0.38,Premium,I,VS2,62.4,56,4.65,4.58,2.88,682
0.97,Ideal,H,VVS1,60.4,57,6.4,6.48,3.89,6801
0.27,Very Good,D,VVS2,61.6,59,4.15,4.16,2.56,620
0.71,Fair,F,IF,58.7,62,5.87,5.81,3.43,3205
1.21,Ideal,I,VS1,62.2,54.5,6.81,6.86,4.25,6418
0.4,Ideal,E,VS2,61.9,54,4.74,4.73,2.93,1020
0.58,Ideal,F,VS2,62.1,56,5.37,5.33,3.32,1790
0.33,Premium,I,VVS2,61,58,4.46,4.42,2.71,743
2.2,Ideal,J,VS2,61.6,57,8.34,8.39,5.15,15384
0.33,Ideal,G,VVS1,62,56,4.45,4.48,2.77,868
0.5,Very Good,E,SI1,61.5,62,5.06,5.09,3.12,1316
0.5,Good,G,VVS2,63.8,56,5.03,5.06,3.22,1715
1.01,Ideal,F,VS1,62,57,6.42,6.46,3.99,7745
0.92,Ideal,I,SI1,61.8,57,6.27,6.25,3.87,3323
0.66,Ideal,F,VS2,62.4,54,5.55,5.61,3.48,2648
0.49,Premium,H,SI2,59.9,59,5.17,5.12,3.08,1011
1.03,Premium,G,SI1,61.9,56,6.54,6.48,4.03,5037
1.41,Very Good,F,VS1,63.4,63,7.13,6.97,4.47,11010
0.91,Good,E,SI2,63.9,61,6.03,6.09,3.87,3538
1.5,Very Good,F,VS2,59.7,56,7.42,7.46,4.44,13537
1.56,Premium,I,VS1,61.7,59,7.46,7.41,4.59,9959
0.31,Ideal,F,VVS2,61.3,56,4.38,4.39,2.69,695
0.7,Very Good,G,SI2,62.6,56,5.65,5.69,3.55,2058
1.52,Premium,H,SI2,58.7,62,7.6,7.53,4.44,8127
0.53,Very Good,G,VVS2,62.2,54,5.19,5.23,3.23,1827
0.33,Ideal,H,IF,62.1,55,4.44,4.41,2.75,1114
1.16,Ideal,G,SI2,61.6,55,6.78,6.8,4.18,5078
1.27,Very Good,F,SI2,61,61,6.95,7.01,4.26,5330
0.7,Ideal,D,SI2,61.3,57,5.73,5.76,3.52,2575
1.02,Premium,H,SI2,59.8,59,6.54,6.5,3.9,4284
1.52,Ideal,E,SI1,62,56,7.36,7.34,4.56,12907
2.09,Ideal,I,SI2,63,57,8.13,8.09,5.11,14838
1.2,Premium,G,VS1,62.4,59,6.73,6.69,4.19,8056
2.5,Fair,F,SI2,65.8,58,8.38,8.31,5.49,17405
0.71,Very Good,J,SI1,59.1,61,5.82,5.85,3.45,1861
0.25,Ideal,F,VS1,61.8,56,4.07,4.09,2.52,595
0.51,Ideal,E,VVS1,62,57,5.12,5.14,3.18,2527
1.21,Very Good,I,SI2,63.2,57,6.7,6.66,4.22,5014
0.5,Very Good,G,VS1,61,58,5.08,5.15,3.12,1694
0.93,Ideal,F,SI2,61.9,57,6.21,6.25,3.86,3941
1.5,Ideal,H,SI2,62.8,55,7.27,7.31,4.58,8614
0.28,Very Good,F,VS2,60.8,58,4.19,4.26,2.57,487
1.01,Ideal,D,VVS1,62.5,55,6.39,6.44,4.01,11661
0.3,Very Good,E,VVS2,61.1,62,4.28,4.33,2.63,622
1.11,Very Good,H,SI1,61.9,58,6.63,6.65,4.11,5780
1.3,Premium,I,VS2,62.7,58,6.97,6.9,4.35,6246
0.7,Good,F,VS1,64,56,5.6,5.65,3.6,2401
1.11,Premium,G,SI1,61.5,58,6.73,6.63,4.1,4768
0.35,Ideal,I,VVS2,62.3,57,4.53,4.49,2.81,788
0.74,Fair,F,VS2,61.1,68,5.82,5.75,3.53,2805
0.32,Very Good,H,SI1,63.5,57,4.39,4.34,2.77,591
0.74,Very Good,E,SI2,61.8,60,5.78,5.8,3.58,2391
0.53,Ideal,F,VS1,62.1,57,5.16,5.21,3.22,1812
1.7,Premium,G,VS2,59,58,7.85,7.8,4.62,15941
0.33,Ideal,D,VS2,61.9,57,4.47,4.42,2.75,1002
0.38,Ideal,G,VVS1,61.9,56,4.67,4.7,2.9,993
0.47,Premium,G,SI1,59.5,60,5.09,5.06,3.02,1110
1.29,Ideal,J,VS2,60.9,58,7.05,7,4.28,5646
1.12,Premium,J,SI1,62.7,55,6.65,6.61,4.16,4064
0.5,Good,D,SI1,63.8,60,5,5.03,3.2,1333
0.41,Premium,E,SI1,60.2,60,4.78,4.82,2.89,755
0.93,Good,H,VS1,59.1,64,6.36,6.27,3.73,3500
1,Ideal,J,VS1,61.1,57,6.43,6.48,3.95,4466
0.31,Premium,G,VVS1,59.5,60,4.41,4.39,2.62,1046
0.91,Very Good,D,SI1,59.3,58,6.33,6.38,3.77,4253
0.3,Ideal,I,VVS1,62.1,56,4.33,4.3,2.68,709
0.23,Ideal,G,VS1,61.6,55,3.96,3.99,2.45,384
0.42,Very Good,E,SI1,61.4,54,4.83,4.87,2.98,728
2.3,Ideal,I,SI2,61.8,57,8.48,8.45,5.23,16329
1.06,Ideal,E,VS1,62.1,57,6.49,6.52,4.04,8413
0.36,Ideal,H,VVS1,62.3,56,4.57,4.54,2.84,1053
0.3,Premium,H,VVS1,62.3,58,4.32,4.29,2.68,878
0.33,Premium,G,VS1,60.3,59,4.52,4.44,2.7,854
0.58,Ideal,D,VVS1,62.1,55,5.33,5.37,3.32,3732
0.7,Ideal,F,VS2,60.8,56,5.78,5.79,3.52,2942
0.4,Ideal,F,VVS2,61.7,55,4.74,4.76,2.93,1088
1.01,Very Good,G,VVS2,63,59,6.25,6.38,3.98,7234
0.41,Premium,G,VS1,61.9,58,4.78,4.75,2.95,961
0.41,Premium,E,VVS1,60.7,58,4.8,4.86,2.93,1367
1.32,Good,E,SI1,63.7,56,6.96,6.88,4.41,6830
0.32,Ideal,G,IF,61.8,55,4.43,4.41,2.73,1020
1.01,Very Good,F,SI2,63.3,57,6.39,6.37,4.04,4299
1.01,Ideal,H,SI1,62.2,57,6.43,6.37,3.98,4836
0.32,Premium,H,SI1,62.6,55,4.38,4.37,2.74,591
0.31,Premium,H,VS1,61.1,59,4.35,4.36,2.66,544
0.3,Ideal,E,VVS2,61.1,55,4.34,4.37,2.66,837
0.4,Ideal,E,VVS2,62.5,54,4.73,4.77,2.97,1106
1,Ideal,F,VS2,62.1,57,6.34,6.38,3.95,5929
0.35,Very Good,H,VS1,60,57,4.57,4.6,2.75,603
0.9,Premium,H,SI2,62.4,61,6.11,6.03,3.79,3105
0.92,Premium,D,SI2,59.4,59,6.39,6.28,3.76,3877
0.62,Very Good,E,SI2,58.8,63,5.58,5.61,3.29,1624
0.25,Ideal,G,IF,61.7,56,4.04,4.1,2.51,624
0.8,Very Good,G,SI2,63.1,59,5.85,5.78,3.67,2451
2,Premium,D,SI2,59.3,62,8.12,8.06,4.8,12576
0.7,Very Good,I,SI1,62.7,56,5.64,5.68,3.55,1918
0.78,Very Good,I,VVS2,61.4,56,5.91,5.95,3.64,2816
0.61,Very Good,D,SI1,58.5,58,5.54,5.64,3.27,1828
0.54,Ideal,F,VVS2,61.6,56,5.23,5.26,3.23,2231
0.27,Ideal,F,IF,61.8,55,4.14,4.21,2.57,760
1.3,Premium,F,SI1,61.4,59,7.01,6.97,4.29,8164
0.41,Ideal,H,IF,61.8,55,4.79,4.76,2.95,1243
0.31,Ideal,G,VS2,61.7,57,4.33,4.36,2.68,544
0.9,Premium,J,SI2,62.7,57,6.09,6.06,3.8,2717
0.76,Ideal,E,VS2,61.5,56,5.89,5.92,3.63,3249
0.31,Good,I,VS1,63.7,55,4.3,4.33,2.75,489
0.34,Ideal,D,VVS1,61.5,56,4.47,4.5,2.76,1133
0.41,Premium,I,VVS2,59.9,58,4.81,4.87,2.9,827
0.7,Ideal,F,VS2,60.8,57,5.75,5.77,3.5,2956
1.1,Fair,D,SI2,64.6,54,6.56,6.49,4.22,4725
1.71,Premium,H,SI2,62.5,57,7.67,7.62,4.78,10687
0.72,Very Good,H,SI1,60.3,55,5.84,5.85,3.52,2505
0.3,Premium,G,VVS2,62.8,60,4.28,4.25,2.68,878
1.29,Ideal,H,SI1,63.2,57,6.89,6.96,4.38,6760
1.61,Ideal,G,VS2,62.2,56,7.57,7.5,4.69,9521
0.48,Good,G,VS1,58.6,62,5.14,5.2,3.03,1199
1.25,Premium,H,VS1,61.3,55,6.96,6.93,4.26,8099
0.9,Premium,E,SI2,59.5,61,6.3,6.24,3.73,3084
2.01,Fair,J,SI1,64.4,61,7.74,7.78,5,11212
0.25,Ideal,F,VS1,61.8,57,4.07,4.09,2.52,436
0.41,Very Good,J,VVS1,60.1,58,4.79,4.83,2.89,775
1.08,Premium,D,SI1,61.6,56,6.64,6.57,4.07,5419
0.3,Ideal,E,VVS2,61.4,55,4.36,4.34,2.67,1125
1.51,Ideal,I,SI1,62.6,55,7.37,7.26,4.58,9344
0.33,Very Good,G,VVS2,60.9,59,4.45,4.49,2.72,752
1.47,Very Good,H,SI2,62.6,58,7.17,7.24,4.51,7438
1.04,Ideal,F,VS2,62.1,57,6.48,6.53,4.04,6692
0.73,Very Good,H,VS1,61.4,58,5.75,5.85,3.56,2557
0.3,Good,G,VVS2,63.8,56,4.27,4.29,2.73,684
1.9,Premium,G,SI2,63,58,7.93,7.86,4.97,13919
0.7,Very Good,D,VS1,60.1,60,5.73,5.76,3.45,3208
0.71,Premium,E,SI2,62.7,59,5.66,5.7,3.56,2322
0.36,Premium,D,VS2,59.1,58,4.68,4.63,2.75,1094
1.01,Good,E,VVS2,63.9,58,6.31,6.37,4.05,8415
0.36,Very Good,G,VS1,59.7,56,4.64,4.67,2.78,726
0.33,Ideal,G,IF,61.7,55,4.47,4.48,2.76,946
0.9,Very Good,G,SI2,63.1,59,6.11,6.16,3.87,3353
1.86,Premium,G,SI2,62.8,58,7.83,7.75,4.89,13420
1.02,Ideal,F,SI2,60.7,56,6.53,6.5,3.95,4541
0.83,Premium,F,SI1,62,59,6.04,5.99,3.73,3198
0.4,Premium,E,VVS2,60.8,59,4.73,4.77,2.89,988
1.55,Fair,H,SI2,64.6,58,7.28,7.21,4.68,9045
0.41,Very Good,H,VS1,62,56,4.74,4.78,2.95,827
0.42,Ideal,H,SI2,61.4,56,4.81,4.86,2.97,625
0.56,Ideal,E,VVS2,61.7,56,5.31,5.33,3.28,2712
0.32,Ideal,E,VS2,62.1,56,4.41,4.38,2.73,900
0.53,Very Good,I,VS1,61,57,5.22,5.25,3.19,1393
1.51,Very Good,J,SI1,62.9,59,7.25,7.29,4.57,6942
0.41,Very Good,G,VVS2,62.9,56,4.7,4.74,2.97,1007
2.5,Fair,H,SI2,64.9,58,8.46,8.43,5.48,13278
0.33,Premium,F,VS2,61.9,57,4.44,4.42,2.74,854
0.51,Very Good,E,SI1,59.4,57,5.2,5.24,3.1,1284
0.42,Ideal,G,IF,62,53,4.83,4.85,3,1289
0.32,Premium,G,SI1,60.9,56,4.45,4.41,2.7,612
0.33,Ideal,D,VS2,60.9,55,4.5,4.47,2.73,1002
0.36,Ideal,D,SI2,62,56,4.6,4.56,2.84,689
0.72,Ideal,D,VS2,61,55,5.79,5.81,3.54,4082
1,Premium,H,VVS2,61.9,61,6.36,6.31,3.92,4312
0.35,Ideal,G,VVS2,61,57,4.58,4.54,2.78,1024
1.01,Good,G,SI2,63.8,53,6.41,6.31,4.06,4185
1.09,Premium,F,VS1,60.9,58,6.63,6.67,4.05,8057
1.21,Premium,F,VS1,60.1,58,6.89,6.98,4.17,9279
0.4,Premium,F,SI1,62.2,57,4.72,4.67,2.92,945
0.27,Very Good,D,VS1,62.2,58,4.14,4.15,2.58,413
1.14,Ideal,F,VVS1,60.1,60,6.79,6.83,4.09,11226
0.5,Very Good,F,SI2,62.9,63,4.99,4.93,3.12,1125
0.51,Good,G,SI1,63.1,64,5.08,5.03,3.19,1107
0.31,Premium,G,VS1,60.4,59,4.41,4.37,2.65,695
0.25,Very Good,E,VVS2,63.1,56,4.05,4,2.54,740
1.51,Ideal,G,VS2,59.8,57,7.48,7.53,4.48,13214
0.9,Good,G,SI1,63.9,60,6.1,6.07,3.89,3512
0.44,Ideal,G,SI1,61.1,56,4.92,4.94,3.01,813
0.67,Premium,G,SI1,60.5,60,5.69,5.65,3.43,1914
0.5,Premium,I,VVS1,58.2,62,5.25,5.19,3.04,1415
0.3,Ideal,F,VS1,61.8,55,4.32,4.36,2.68,795
1.5,Good,E,SI2,61.5,65,7.21,7.17,4.42,6300
0.41,Premium,E,VS1,60.1,58,4.81,4.84,2.9,1079
0.61,Ideal,G,SI1,62,54,5.48,5.5,3.4,1579
0.32,Very Good,H,VS1,61.7,58,4.37,4.41,2.71,561
1.21,Premium,F,SI2,61.8,59,6.82,6.77,4.2,4472
0.73,Premium,F,VS2,59.9,58,5.84,5.87,3.51,2933
0.3,Very Good,F,VS1,59.8,59,4.3,4.43,2.61,704
0.69,Good,I,VS1,61.6,61.9,5.65,5.68,3.48,1846
0.4,Ideal,D,SI2,62.8,56,4.73,4.7,2.96,855
0.5,Premium,E,SI1,61.4,59,5.09,5.01,3.1,1155
0.31,Ideal,G,SI1,62.8,55,4.38,4.32,2.73,593
0.44,Ideal,G,SI1,60.9,56,4.88,4.94,2.99,1188
1.38,Very Good,J,VS2,62.7,56,7.06,7.11,4.44,6494
0.33,Premium,E,VS2,60.6,58,4.49,4.45,2.71,866
1.22,Premium,H,VS2,62.7,58,6.77,6.73,4.23,5930
0.25,Premium,E,VS1,60.7,59,4.13,4.11,2.5,558
1.1,Very Good,I,SI1,62,59,6.54,6.59,4.07,4537
1.28,Ideal,I,VS2,61.4,57,7.04,6.97,4.3,6308
2.16,Ideal,J,SI1,63,55,8.2,8.24,5.18,14691
0.5,Very Good,G,SI1,62.1,59,5.09,5.12,3.17,1237
1.01,Premium,E,SI2,61.5,58,6.43,6.4,3.95,4751
2,Fair,H,SI2,65.3,55,7.88,7.79,5.12,10752
0.31,Ideal,G,IF,61.8,56,4.33,4.37,2.69,891
1.52,Very Good,I,SI1,62.7,59,7.26,7.34,4.58,7506
1.02,Premium,H,SI1,59.6,57,6.63,6.55,3.93,5055
0.76,Very Good,E,SI2,60.8,60,5.89,5.98,3.61,2831
0.4,Premium,E,SI1,62.9,59,4.72,4.69,2.96,882
0.91,Good,E,SI1,63.6,57,6.13,6.1,3.89,4611
0.7,Ideal,H,VVS1,62.3,55,5.66,5.7,3.54,2827
0.91,Ideal,I,VVS1,60,57,6.29,6.31,3.83,4609
0.82,Ideal,F,SI1,61.3,55,6.06,6.08,3.72,3439
1.89,Ideal,H,VS1,61.6,56,7.92,7.95,4.89,17553
0.56,Good,E,VS1,59.8,61,5.35,5.36,3.2,1951
0.42,Premium,F,VS1,61.2,58,4.86,4.82,2.96,1103
1.6,Ideal,H,SI2,61.5,55,7.53,7.55,4.64,8779
1.01,Premium,G,VS2,63,56,6.41,6.35,4.02,5864
0.51,Ideal,H,IF,60.3,58,5.15,5.17,3.11,1899
0.24,Ideal,G,VVS1,62,55,4.01,4.03,2.49,559
0.31,Ideal,G,VS2,59.6,57,4.43,4.4,2.63,698
0.81,Very Good,D,VVS2,63.9,56,5.79,5.91,3.74,5423
0.75,Ideal,I,VS1,59.9,57,5.96,5.9,3.56,2562
1,Good,D,SI2,63.5,59,6.32,6.35,4.02,4218
0.35,Premium,G,VS1,61.5,58,4.54,4.5,2.78,906
1.09,Ideal,H,SI1,62.3,55,6.58,6.62,4.11,5238
0.42,Good,E,VVS2,61.9,61,4.72,4.78,2.94,1042
0.56,Ideal,D,VS2,62.7,57,5.25,5.28,3.3,1753
